height,length,class
25.268346218976866,42.36995084521525,2
37.38909709048547,51.34860031226514,1
25.304951415213495,51.436689684549485,0
21.690538047194142,39.06213192596664,2
41.096080321214004,52.68751755883171,1
24.106859073440216,47.65012300594017,0
24.135777886749086,41.057769264288495,2
38.45846158087313,46.42847003143892,1
27.429379144626598,51.95143325330568,0
24.89123257175696,40.367067587280275,2
38.70495511207784,47.54462302984643,1
27.793306630311093,49.46628304299201,0
23.06628682142083,41.1398374241608,2
37.695729738950796,50.309680542309756,1
21.782739583915188,48.434421836706186,0
20.25183843663684,39.472500875254,2
37.306169623062544,48.27074270349428,1
27.037143265237138,48.82981157271004,0
21.038556057407682,41.27664013033778,2
36.98008251305907,53.89510727467099,1
26.181120097316157,46.91480592418469,0
21.746813950723162,39.98311895444905,2
37.6412817687097,48.78176009691097,1
24.10440811573488,50.994790157656695,0
22.716419083206343,37.75884804563884,2
37.13612402498722,50.73400610608297,1
24.340459907167823,46.007233335441356,0
20.449457880021306,37.95594046678002,2
35.971595370209904,47.14397183183071,1
24.89226737354389,46.462330484793085,0
21.60070405259155,37.83086503359304,2
37.469448429901114,49.07902337433119,1
24.434553001507982,46.16846694249,0
24.071595653719292,41.15890370395662,2
33.93117131894192,49.06186562070353,1
26.107430360584562,47.75161163316743,0
19.000250667748947,37.61082795701504,2
37.84553109782974,52.26365793568188,1
23.818126794319582,50.35823683094045,0
23.45530929668608,40.08143868777906,2
36.38545419472943,51.2922062228036,1
24.438145836356778,48.82343353107066,0
22.34082058639872,43.66814786483473,2
38.73533041888611,48.05123346542365,1
27.360709104681558,51.727121384151296,0
21.874095466850623,38.55022402867815,2
38.09369803649822,50.90362463109211,1
26.888992435709152,47.30664612816048,0
25.69934547290438,38.415492254276636,2
35.88521071025569,49.14248717323389,1
26.473996460372923,46.212755162793925,0
20.449186325049723,40.89355105291015,2
38.10387055318513,50.264163873341275,1
27.855399388742594,47.89032944080252,0
21.849786558914364,41.8925301429772,2
37.83602836323827,48.38147366191915,1
25.53834019415485,48.95454162343834,0
24.107900883174977,42.98612273761608,2
40.31895222993394,48.95018228413084,1
24.52054304737432,50.93226779559694,0
20.804173719080826,41.09069478230268,2
36.78150977155802,49.23130509033392,1
25.751329417915915,48.17358656972076,0
21.940642505957754,39.67024856921612,2
33.4439412877598,48.89093920781472,1
28.941765349397492,49.36980463205762,0
22.59145587620004,39.60064219211855,2
39.221813499176754,48.791177997743326,1
24.043475288855824,51.89779047834587,0
19.687784314311642,40.33869336090652,2
38.55132073161591,49.95400014136362,1
25.439573666826583,46.37488194857733,0
25.467643955314966,42.57819810932422,2
37.93689752981593,49.96578897182687,1
24.26267608893832,47.49678660804614,0
22.323308690811334,37.530364511447715,2
38.452145948068946,52.784002837660424,1
22.207442411036368,47.876529322591786,0
22.877288201617077,40.33863750164165,2
36.863865274165754,47.403577551790036,1
22.224526458708656,47.258078632145825,0
24.271337907636138,39.870725158068986,2
37.51129918436281,50.470043583211186,1
25.351896772063164,47.81099927808774,0
22.83400945128778,38.74797583939617,2
35.26691241563905,51.64695174199428,1
24.80203796016521,48.62026380713918,0
22.556966213849766,41.0515220896781,2
38.51354954610139,50.92820790670989,1
25.698359592360596,47.51566625946356,0
22.824875636931985,36.6730195197265,2
39.720988076400715,51.567957683133955,1
27.393518673898985,46.40305685147592,0
26.652288301800777,35.748781101240624,2
38.80166695759021,52.429446817908726,1
23.672623254247995,50.888449719660514,0
22.28992990315144,40.017277078822055,2
39.11453325856764,50.59044273582762,1
26.07014990602882,47.484836489707924,0
21.865698424667116,40.7300307587482,2
37.1952839759219,47.23463411145759,1
26.998087564490625,46.5770881514168,0
23.319041301456647,42.433722293306275,2
36.99528637632457,48.72053029700703,1
25.833049546412944,48.3707539317117,0
22.92055567488007,39.94726446584123,2
36.6484161539239,51.830055532900026,1
24.237900062221687,49.1261511079823,0
20.034525131454945,40.24514551505847,2
38.19010434625521,47.94994577184324,1
24.948139966537457,47.09087790032373,0
22.33182627546763,41.61952801130387,2
37.18597853080149,45.60392284821371,1
27.86367384922913,49.482155696563545,0
24.18731063988162,43.136866888159155,2
37.70938519984626,50.097065555369085,1
23.766856489044617,44.92051739507464,0
21.69148847605572,41.011595295056615,2
38.542305583107506,51.46963535720443,1
25.193610881187215,51.02908246346879,0
22.98156026522818,42.09938464661609,2
36.56224188278884,50.59026207341836,1
28.670871452619814,47.501117282971364,0
20.541380978512276,39.918756540604186,2
35.951409122491825,50.293829975519714,1
27.068738453843523,47.77813263683963,0
20.910629226593816,39.9407728477313,2
39.24621058987441,52.64939271246337,1
29.5910502193931,47.910090610487785,0
21.285661861857943,38.68840839343283,2
40.003859175080024,51.61584701863444,1
25.736274918433352,48.83254968229985,0
23.48946248891891,39.868483480464434,2
39.59296126667769,51.49112576817533,1
29.956702913493885,49.381211367069774,0
20.427958689320867,43.06531664453945,2
36.29327426211277,50.22016407706018,1
27.531214327660074,47.2223992711547,0
24.909623475061665,42.03382956214765,2
39.590817487529335,50.505760897389465,1
25.433609398028,48.4128543544165,0
20.958963825512058,41.75652408355937,2
41.50366517928802,48.19707626218741,1
23.27756313996779,47.8024713078727,0
23.29636602353734,41.296897904128365,2
39.723656634363465,53.85277992827792,1
25.92884385266267,48.77804677940038,0
22.109712789010285,43.51593987440448,2
39.53961463838271,49.12195196471806,1
24.730210564018584,47.973518393848146,0
23.399269544861266,40.34965351880783,2
40.452397318833306,52.13117471037638,1
23.494513627038337,48.920604044143744,0
19.676440234285575,39.792335027919215,2
38.11496940048411,47.79450596845265,1
23.287443972151795,47.99677276663024,0
23.105031256751996,42.070440784664704,2
37.77547077081488,48.689050851993656,1
24.401647584841232,49.19244675973711,0
22.243291859078056,38.6413913081055,2
38.978304653619816,50.84122749851439,1
25.677296336136507,47.26851489464038,0
24.52493884297759,40.44051788782141,2
38.0367554080746,51.236583568965926,1
25.731419214837075,46.83924718203367,0
18.28890954037569,39.138396898575884,2
36.83577768868786,49.15668994317785,1
24.898117632940668,48.02045143218956,0
23.873521065597117,40.98922555677403,2
39.73444771278783,50.84173454302152,1
24.575639831356256,47.75297687347051,0
20.10075071942296,41.50718798455141,2
40.024346691176675,51.96555072729265,1
22.58847732722427,49.32731836351208,0
28.02064909709218,38.64982720076302,2
38.77265516467521,51.05804220053681,1
27.01864388683805,48.877762422376925,0
21.067360720637346,41.86185399629986,2
39.803978820351894,52.60404495891953,1
23.729836474471334,48.36609040762734,0
20.82384043079125,40.436068508215364,2
37.8114797289236,48.3177109168766,1
27.461655399914225,47.39321730094023,0
22.293355837696073,40.65995020260285,2
39.06990063266328,47.20542347255497,1
24.034700609440307,46.30141494659354,0
21.291223938545066,40.00445151862425,2
38.192172947094996,48.514644943653614,1
26.54851136382732,51.002575448759906,0
25.017783129514818,39.343728860932515,2
39.78739249119046,47.871934243783926,1
25.575963005443555,47.4004434687312,0
24.53380313827338,43.16352086291087,2
36.566287316042946,51.563886244625984,1
27.605067699642387,48.37646071824161,0
20.363066526812336,40.29886958123559,2
37.9884656187179,47.982466210130376,1
27.796976864227176,45.95144261177643,0
19.900741072877896,41.99135059543682,2
39.68934752542442,54.83152387087349,1
26.218019249349823,49.91226217424339,0
21.679950391979098,39.738183700768076,2
38.28180755928211,49.82257593741015,1
26.338414488785425,47.67966964639319,0
24.15380148442862,39.94114798392676,2
36.906673698166834,49.85456725841461,1
29.18710342489264,47.89280911473946,0
24.26080721733088,40.675431622078435,2
39.17740711534598,49.4580414360439,1
26.61025795104798,49.58182469750656,0
20.417443774463706,39.89510902342246,2
37.32220131229232,50.95999713119872,1
26.079248331346918,48.56817957497023,0
22.488566775673178,40.47939319303878,2
37.106530709261754,48.42042158658488,1
25.69930685399998,48.52850173010879,0
25.814044510558386,39.32063051913298,2
35.247078587134304,51.00381932775848,1
27.877460455045334,46.81402371819405,0
21.957105876738314,41.31203578295207,2
39.0494284513677,49.74712575044283,1
27.234291721887338,48.868497413773795,0
25.94027115623312,40.15655213569887,2
36.326602313699674,47.894359065283915,1
24.948010209258012,45.541871636118174,0
25.28375685508195,38.35353584828498,2
34.953918737391916,52.38106597514403,1
24.700768645200576,48.13205359741726,0
23.116360567108877,39.144113780949034,2
42.8070826686642,50.59135962528148,1
21.928271051224716,47.44819438081317,0
21.772892749909406,36.36675877169951,2
40.64587416833013,51.01542094627458,1
26.305457339008772,46.79892253129974,0
24.199974676036096,40.72015786808169,2
35.307834409371225,48.78147238707864,1
24.650313586744318,46.07090686575874,0
21.71512695665576,42.08756739552503,2
38.1454180961968,51.57359046146982,1
28.0259342018254,49.816517114809564,0
27.171929530834994,38.021255730684736,2
35.79219970509182,46.17454030239264,1
27.82818383375764,52.90420721848776,0
23.563020691821166,41.305298836467344,2
38.13787263780178,55.445023355185896,1
25.278805237295327,46.756193785111904,0
23.177966971575454,41.805415131758366,2
38.253728597283796,51.70445120211417,1
28.94784115904037,47.5225679537876,0
23.7475091986587,37.633527079900404,2
38.454246275721914,51.298854395634585,1
26.563988207681195,47.865829178280485,0
20.52633360177323,40.29562400793033,2
39.1082001378445,53.240377241551506,1
24.533178237492777,49.02567370170855,0
24.00614329561124,39.890294496227696,2
37.51676482862133,50.753411500631,1
29.287836306815873,48.480104029268034,0
22.99793656806301,42.02388241510858,2
41.861857010608844,51.6345500206629,1
25.98338004138068,46.796942870323846,0
22.22764038953627,43.760941448158256,2
36.75939845767952,48.473735762535604,1
26.509507122588435,48.902480886276315,0
21.74365764221755,40.81749000977426,2
38.48121690726424,48.197873858875276,1
26.621356105181626,48.281439443483606,0
22.602960286187994,38.81562371308622,2
38.76201069788476,47.82451509350858,1
28.03802467060815,46.56447180006776,0
22.476180219196088,39.44072302765552,2
38.33982177217465,48.81164863424146,1
26.09960838505975,47.33947020457228,0
19.268805853343355,42.09142733114968,2
36.3966482028819,50.71731506354895,1
24.668123389732223,48.559981706421276,0
22.493752507847113,43.66508895850128,2
41.41613829585011,46.46226910254445,1
24.468972504382364,49.30320210750081,0
18.92376917414093,39.59450568120089,2
39.738347142686195,50.17346186432002,1
23.728033266850545,48.69550711949758,0
24.865130501437484,39.34179611409938,2
38.96616794283348,51.28765410021447,1
28.28819032237591,45.162619035288316,0
20.1999069401821,38.3833751505002,2
35.41404167371435,51.36006761225037,1
26.751211769551052,47.96492780746784,0
21.302637391709485,41.39939154536087,2
36.7909123203069,50.25785498658888,1
25.06323594884382,52.278166814909376,0
23.19426261909418,41.89127901418488,2
42.788139438285505,52.27896867295852,1
25.609345576052004,46.0801887277098,0
22.130033598355087,42.37746293547335,2
36.271233162591066,49.29231722436802,1
25.449220456210245,46.535028578215616,0
20.376053688696405,40.256769029124115,2
36.58813397276071,48.07343986073501,1
27.290859177950818,49.00785547722676,0
25.212884678084535,39.90304095905773,2
37.413369169806195,49.850624731015124,1
23.312770506938136,48.20224123798808,0
19.755088598080352,41.50473434229826,2
38.7535766318095,48.949518840722604,1
25.52603522530892,46.91527818751493,0
20.48915816749457,40.006248652483386,2
38.65456290111036,47.68651792140424,1
25.20855387390941,47.003441597055065,0
21.42056353725598,37.03703310713778,2
37.83229373393875,50.784107261003676,1
27.659266388190012,49.00064295594822,0
24.54240082531623,39.25383901355254,2
38.23338053905477,49.24275313400765,1
22.899219670642708,46.30050643716485,0
21.66278970544504,40.54001948733282,2
36.79088154399211,49.62079428028781,1
25.381048261822492,50.6658161296808,0
22.13678722434945,39.4009471337182,2
38.97655964894448,51.07507457690006,1
25.834858514915187,46.64500888603397,0
23.84516277325337,41.70068094402446,2
35.228028384795685,52.04985596357205,1
22.430364437070683,46.84587223565854,0
21.860032738628853,39.87792606774887,2
40.222633179742644,49.98837885474522,1
22.552368014732448,47.74636583566674,0
23.847328763971227,38.723087366794154,2
35.18732566164806,51.072852252307094,1
29.176594878034205,45.131577417624534,0
19.676474231088473,39.88861982569675,2
38.063987547418925,52.61863161602529,1
29.321220546794,46.20478549839418,0
26.16161584315739,40.69802351212107,2
37.225686844104125,49.10020491365264,1
25.618206525446737,45.775618327431324,0
21.619067888823547,40.19277232087154,2
39.73631151308273,54.011383802093576,1
24.402617662004918,46.004307991929124,0
24.822488809333976,40.852695167599364,2
37.870459398641785,49.16346773081338,1
27.81464505436902,48.5844640857529,0
18.404163537376853,39.01681831866022,2
36.530828867071584,47.058743898343856,1
26.0807522594183,47.682810709457364,0
19.784428603901627,39.56208249015635,2
41.25923894128963,50.149838704668674,1
24.0227572030945,51.64748137335062,0
22.858949842679923,40.22060292823881,2
41.257662866084175,52.6601395358546,1
26.761042445033603,46.91706568139126,0
25.79869260142628,38.667485024574475,2
42.26647042272221,50.73778140889287,1
25.824318416939164,46.09418632953189,0
24.702833847680534,41.97092948056107,2
37.80324584269933,50.54614231563122,1
23.4220250231155,47.78193694001115,0
21.653669115949725,40.64932953714232,2
36.77990429649048,51.4003100376935,1
25.68910434646791,47.93486911182168,0
22.604234214330024,43.242372497201416,2
37.3929329819614,50.0634580573724,1
23.866326839293166,49.06464804328221,0
24.709030585562562,39.95335659523518,2
37.26708974988289,51.02178107670767,1
27.481532460833215,49.79261298324183,0
20.97317482215036,39.134038063643544,2
39.87226177893419,50.59422422846853,1
23.16178458554757,49.54740278132688,0
19.113873896993336,39.07267721624281,2
37.63668617907837,49.9227525739464,1
22.54625779306962,46.99622359758233,0
21.03003381042247,39.67260043876015,2
38.20112317367363,49.51566679727534,1
25.03024455511987,46.63596839089725,0
22.30660616915078,39.72531350458946,2
36.0368046696646,51.34651228838237,1
26.427945325712347,48.12884581277169,0
19.92454497148468,41.78372078324523,2
37.42628391633049,49.280343206700266,1
26.77262545369952,47.922969113128474,0
25.06962553655931,39.42014866706661,2
37.80534240120178,51.61118092495892,1
25.12267764930823,47.91352025083523,0
23.301979282177097,40.01058251395002,2
39.74576643458288,52.72424256162765,1
26.17892009357968,46.853608099860296,0
21.71613786247006,41.58925290781677,2
37.536594835462616,48.22404762678563,1
30.07553110751846,46.119839279296635,0
23.686619746096724,42.06592951889429,2
37.17496961757911,51.98087563325864,1
26.568738517349367,48.31187236187842,0
21.49681245722427,41.313002323932416,2
38.60541681323223,51.21042829066817,1
25.91824789306532,49.894641455354844,0
22.974577072337205,40.05312405707666,2
38.32695244507704,49.739164480194326,1
27.504426292411097,47.415901194236575,0
23.03604234114963,41.430975574586654,2
37.07597909798978,51.36363538821385,1
24.968046843355065,47.35320484839001,0
24.88575747900809,39.87753845116479,2
37.550606372225744,50.15283314296244,1
25.01251779366684,43.638795538144436,2
19.96674796151342,37.016375107289434,2
38.06896938743771,48.95475438665371,1
26.666304849230198,45.96485959357485,0
21.575047471527267,42.400064414788915,2
39.02107181367427,52.80203355459386,1
22.31276481125116,50.163379800547716,0
19.016201495267204,37.96521306324272,2
35.45247187250584,52.228395461684606,1
26.960289920250172,47.50726519278729,0
22.981608387709926,41.88330047075784,2
37.44417064286638,51.96962765321471,1
27.299491063346267,47.15169571619714,0
21.34899566015643,41.460540403973035,2
40.26702252629531,49.914079379493,1
22.83856109429574,47.982027116172176,0
25.834642488913936,42.08701842315573,2
36.58184577607636,49.2386326388463,1
25.520246658647075,45.95652690098466,0
21.92056780119886,42.42553323488836,2
37.65618862832635,51.96176622753378,1
22.32112752652594,46.98150714579526,0
22.204334825251248,41.980126611749796,2
36.89715282337134,49.52861194719269,1
26.73636045910028,48.139293613881975,0
21.939905591445715,41.54857990785153,2
38.37613992478149,47.22371477591833,1
25.745446202265256,47.76363446518032,0
24.907169816101938,39.233707730177166,2
38.67922539109598,49.71426719046504,1
25.289557512385496,46.45051002351392,0
23.025926775121818,41.23415813682539,2
35.642280456896906,50.9016161276665,1
24.51030405029519,51.98321934119784,0
22.520258588831396,39.19083449188924,2
38.03285919749007,50.876164778051184,1
28.743579449507447,49.036391792662776,0
22.348634916348267,40.4898076447052,2
37.914637802461314,49.78206806018969,1
24.639753968673435,46.909614738680744,0
25.647517294928495,41.553812459157456,2
38.11865690841194,48.51185264761634,1
24.028178433625513,46.526039610366844,0
22.07716336940763,44.88888457719578,2
39.85961742778793,49.39970196366617,1
25.323610654558316,48.5023710466394,0
23.970565046114164,39.31618916131101,2
37.25243674309872,47.56331348900491,1
27.858908621887476,50.90049203979936,0
21.930517604707095,41.911605745848455,2
37.65572838794255,50.193788567671966,1
27.80887353052593,48.32284696064171,0
23.155328130073023,42.900547697336535,2
35.23571963969157,49.52658440590849,1
26.658771788679896,50.91670138357219,0
22.73810707407931,42.636070356030004,2
37.376372091468724,50.779358234899505,1
24.561957337859283,45.29675659952145,0
22.181266058569662,41.564055696333305,2
37.4517205448867,52.74046855652015,1
24.634294578114744,46.88181264257637,0
19.3533403558077,39.07019496246967,2
39.7706362063041,50.68394041593733,1
24.376948346507522,51.537236926606155,0
20.94048257745137,40.38717674085201,2
34.941537154629806,48.58116050423295,1
27.324111885100194,45.618123962114055,0
25.27159104607648,39.09813187486647,2
38.678286218573405,51.09520234297539,1
26.625435746738948,47.511674569773454,0
23.17716471539795,37.915397380295495,2
36.646823225482564,48.75645903319063,1
24.076566106018888,48.69453529160962,0
22.89636875865177,38.00721221767452,2
36.23598439541721,50.0487337089295,1
25.934230621278846,49.45994835149608,0
21.070593616771344,40.57674986344371,2
33.91566081655333,51.72897339020083,1
27.665194479130356,48.38358910231637,0
22.487021882760786,42.562790352224205,2
39.193407913776014,48.3339827294848,1
23.83496818368761,48.467911674736115,0
22.552420221950978,42.90270243141716,2
38.67235584868534,45.595834008282836,1
27.132725299530875,48.76496339501857,0
21.172489613786766,41.23517039888594,2
36.263203204835186,54.179219831859584,1
24.938029104558552,49.52994732086682,0
21.39001438870904,41.93631860838783,2
35.133230203450104,51.11137293509522,1
24.604650893333833,49.905296298905235,0
22.591812459374086,39.70012715221249,2
39.083195141083216,48.61128629692011,1
24.118110714029193,50.71008488746195,0
19.17443638640583,37.879769519959176,2
42.72152493803817,51.8630583511879,1
21.7242909367463,46.61231709942499,0
23.302271476283885,41.29855240862901,2
37.4410319565254,49.06580855589411,1
24.33445723683108,48.01793192617428,0
23.0512876668673,42.74440387887408,2
40.698650046801404,52.1169027001565,1
27.05414500207069,46.89141477238963,0
23.741898889796722,39.8911370679388,2
41.228072270513564,46.584685994638455,1
23.594075677989988,47.824867212384525,0
22.102700398618982,39.18836726439901,2
38.74180465904283,48.59718169550114,1
23.97356429686209,50.26966670832771,0
20.58287693849733,40.99266760536366,2
38.79253411811217,52.13518411922696,1
30.469437040350503,45.459601370696625,0
26.557343226942184,41.51894975681323,2
37.81605971921062,51.18242858993792,1
29.130301526291085,50.57266322493502,0
22.48444896522393,43.53893556952968,2
36.755286614970785,52.71185012170956,1
25.07774979353593,46.70502704326082,0
23.254968181757366,41.47742304863369,2
39.9880474624345,49.769542129552896,1
25.428562649622194,45.13561062744283,0
23.535358643931865,36.94982679245594,2
38.66957917008748,53.3423408459896,1
21.85146563499003,48.4883725258917,0
23.334821711322675,41.15925702137861,2
36.28133174400819,50.563927488493896,1
27.324530323101698,47.4722996746717,0
22.48830451213082,40.28117771438671,2
37.127783742867834,48.63513877325178,1
27.218453182037702,46.09675714212113,0
23.009892697436563,39.42547382371968,2
37.68034884665798,48.359267324122406,1
26.209549069551358,48.13960403240764,0
22.193930248705403,41.76597388795261,2
37.32690516173635,51.14874697515033,1
26.912344548574758,51.11135269845732,0
23.443236842069798,39.00229039599266,2
37.74181257986366,50.787229634797384,1
27.28231839125931,53.33804189334017,0
21.437316455315493,40.22914170870691,2
39.2725170214158,49.58587520620707,1
25.831969436443792,48.464696873538,0
20.416158519596173,38.86821018220457,2
38.61745670235964,50.59517882906567,1
25.19550215898487,45.829455811389636,0
24.407394363151344,38.5742056835967,2
37.53383156574642,50.62467098885216,1
28.794572214883335,50.69651041313123,0
22.72624296007308,41.83481657513827,2
36.673294638775,49.85785093770538,1
23.326539688110646,49.50074013057972,0
21.531192935354284,41.09294146710823,2
35.63142153730124,51.65309196985587,1
22.17812098687809,47.27308146912857,0
22.86654173413703,41.341539396978355,2
38.031364762630965,53.249264832837326,1
21.429836664151892,47.4843436143716,0
19.09955414856594,39.47685935257142,2
35.577524149949504,50.917237443041,1
23.671259330236243,48.87650684970745,0
23.5892630547627,38.57863142343453,2
40.01693678034385,51.31938487515812,1
27.800411527082662,49.261633998550685,0
24.91894976770608,40.14869551851543,2
37.949834042387835,48.00138449859124,1
28.709326859912135,52.48851607857157,0
23.36032370055281,40.033630847668476,2
38.44078440454165,50.56971430417111,1
23.99906356624982,46.95459492484838,0
23.917379311100046,43.82824706906841,2
37.674214381100235,52.4100084166222,1
25.216598388079642,47.896678438713245,0
20.80031481405184,40.52441094684331,2
40.8510342648179,48.95166684172267,1
29.07250327347035,46.15543415988494,0
24.119270909129042,41.88870250920142,2
39.365354526880964,49.85231031910248,1
26.03418640038429,49.417815133100284,0
20.256472653939568,37.79497245337789,2
37.66287735248227,49.50523833633614,1
23.55401971419154,48.21973734913712,0
22.117714660625083,39.7908662847769,2
35.43436854953974,52.33874762263396,1
26.940636616845968,50.45816633855509,0
21.669745748723535,36.6839115519784,2
40.225699205323664,52.296721760423196,1
26.390099669566723,47.157455944134526,0
22.71800978989928,37.657873314018325,2
37.78573960038938,49.29426781244412,1
27.68195793310911,48.779474943882434,0
22.193297816959284,41.983072618282776,2
36.78361258778891,49.77674801696668,1
21.674474886174764,50.06020496983256,0
21.07259041796199,41.31107584131787,2
36.769238821477806,51.25084626552568,1
26.400962518960906,48.2252457419611,0
23.577363114945953,39.248177901194026,2
34.07943435414588,49.93699715259656,1
25.974722628248927,48.7969784945341,0
24.76460014002349,42.460876878493565,2
39.19587347560989,48.159379055446934,1
26.134425286098114,45.532818116990555,0
21.026016767745052,41.20301316471133,2
39.462930506451215,48.81290539844375,1
26.96606085804476,47.71537387519391,0
22.411776998389957,39.658514283234425,2
39.96327709029424,50.368054989992366,1
23.405067107314544,47.09251535354078,0
22.730783184811994,37.49487504739736,2
40.05052718908419,49.704424939664555,1
24.706371182950893,48.95754856060547,0
23.36771531103572,37.677958127410214,2
37.658006807111285,49.78201774427795,1
26.092600143815172,44.9255779336644,0
23.08583653725073,42.67504173032067,2
38.860660216932274,51.656396454621365,1
23.087445815390055,47.07368522759377,0
23.531486163809127,38.77322909985549,2
36.02978323647221,48.166452039747234,1
27.106302237669553,46.892401260943984,0
22.206192830073583,40.77059236030269,2
39.03892566138904,49.78395952273673,1
23.560934160288536,46.47686952023003,0
24.944202867579072,41.05326465504254,2
39.78011492844033,51.582502715175885,1
25.955605107376034,45.589449272017134,0
23.115849957960574,39.697263074555146,2
37.9957364766908,45.5332571973165,1
26.22587908779739,46.10830891628856,0
22.705258353481003,43.190497010691956,2
36.900352457442374,51.81581353541126,1
26.261996785389837,43.102401785657804,2
24.41402148808546,41.90023903393558,2
40.29524215951485,52.46745811422023,1
25.230439394530794,47.879494872882525,0
22.827764184016555,41.36555246590025,2
39.060416771938336,51.20023720753858,1
25.854185284847336,51.25485091435978,0
23.44037971367572,39.86893121239475,2
35.90730767805725,48.47812180912648,1
25.078948621748676,49.529282565209385,0
22.698462551535886,40.52347569845745,2
37.08426690243336,53.11765612126668,1
28.711479742739282,47.335987000087194,0
25.452564113315532,40.966154668748885,2
39.07580873218274,47.45873360264973,1
23.779560956392185,50.22610063271032,0
22.21657503447163,41.140389117616046,2
37.893102752671844,51.18631276251332,1
23.03650250801245,46.64350440965305,0
20.84715965287083,40.359921319303666,2
37.19080198595816,49.63900829114382,1
23.848574601570604,50.042977556492055,0
22.922297104252486,41.2293826374153,2
39.40082185332921,50.18011684394551,1
26.353483184586544,47.61065672968599,0
22.983627762422024,41.089562677557026,2
35.82805005761381,47.80181435094931,1
29.059100910484702,51.65733446537301,0
20.88572638391596,39.83961246393086,2
39.23957744578909,50.19295566471556,1
24.825739049220786,50.97994259335767,0
24.135626402050306,45.07959598298763,0
42.07556888184885,50.08002988510241,1
29.13728009569767,50.120760196252036,0
24.108441327842197,39.68588178093136,2
41.45178436531196,48.58177197053776,1
27.271326882200402,45.9093340048496,0
24.56515986507662,41.208902803011455,2
37.23889610887842,51.30114142406415,1
25.59961544692777,47.20664830874592,0
21.76047900564519,39.16080827347542,2
39.27437619497615,49.637439229088436,1
24.93359300410142,49.7078996764685,0
23.034444032194134,41.001297660531534,2
36.14373408459625,48.76362035813097,1
24.22447376879336,47.13863622120583,0
20.32575315784493,39.62904718350859,2
35.71605397298836,50.13546399352326,1
26.25985592976918,47.427746332829365,0
23.36236255757179,41.59280042635819,2
41.18249236031586,49.99171237930829,1
25.504636589738848,47.55279591961848,0
23.9072947656229,43.441518297181545,2
38.316849026288416,50.41674570920068,1
25.14916590266834,51.15809890369262,0
21.25268390130526,38.02460101294566,2
40.2865301652161,49.033215649419404,1
27.329926919149138,48.87421686861956,0
19.1380226189201,39.53093198126914,2
37.66805668683922,49.192936085264805,1
22.23337817947843,49.61275307884563,0
20.926056838304476,37.709717472259015,2
39.30557143255377,50.309249674026304,1
25.00071616270204,48.37933139683108,0
24.35200564066682,41.001549023302225,2
40.083915308116815,48.21099932875192,1
28.454815131577234,47.20643993800854,0
23.494386982324126,39.89507786718816,2
39.05809756147825,48.23920618248846,1
26.59378530821081,49.731733648100224,0
22.876747111478537,37.600743011506374,2
37.10447889484407,50.874686397802684,1
25.929296173776535,48.53756685146597,0
24.234254433826564,39.95667748577559,2
34.822611011930114,51.078219326395256,1
26.806507781737224,48.1750622910389,0
25.70570428178404,38.92775868344943,2
39.62561947465824,51.661062756392944,1
24.529879023122923,49.680912922614816,0
25.537133792785458,39.12887279419268,2
43.01147795027613,49.948755825309284,1
25.82134083359005,49.0349012891519,0
21.976826693940477,40.467759333347736,2
35.9721098750225,50.56995968307983,1
24.02255891629565,46.14498896610202,0
23.918931157980293,43.18528196117668,2
40.38528697642978,50.787264912842126,1
26.88851663714126,45.99740225404079,0
21.677390803670995,39.43577249572567,2
39.082555705168744,50.722702358749984,1
24.251134391024436,47.9574404765649,0
22.357084661537193,40.893320491793155,2
38.550290198351455,49.45245330430227,1
26.640526392684137,47.507484937611125,0
20.66756666846396,43.4924322716276,2
42.00398588990244,51.157162175327606,1
26.479237324276685,52.32984712435017,0
22.612336166023457,41.77368612916184,2
38.97332538186988,47.616419314166194,1
23.88544753752665,46.116625348328775,0
25.50788576665621,41.93156736957927,2
35.900485990627345,48.060813029335236,1
24.744045686057486,47.024083384635794,0
21.9148193855492,40.91358680795223,2
37.708375637172736,49.98644891396057,1
26.408214246809735,47.73334480179915,0
23.7481379604814,43.22897059256203,2
38.24718231861787,49.51803579492539,1
26.79365341312845,48.435849915512,0
25.4297017350019,45.82875971143696,0
40.12302794123162,49.18868145350452,1
26.79271609926499,46.22744106239122,0
25.519649121360715,40.36329951742571,2
37.846486574031736,48.07040967209911,1
25.63073604046859,50.177874224719865,0
22.021915397984653,44.599339020801025,2
39.25912755058659,49.03613492150895,1
25.624147579898718,47.57221677139105,0
23.702681887675197,38.84162951086473,2
38.12818330402498,48.772048751379444,1
24.209422465349483,49.86345209757604,0
23.516342065842114,42.363591886486994,2
38.51457556162015,46.85081733575342,1
25.025472874894376,46.168310257257765,0
22.8767054739303,41.54972500260321,2
38.06763933003679,51.28389734038205,1
24.12852738572857,47.38319678745323,0
21.040493947752125,41.02017743709171,2
38.59023705329409,49.69519689512995,1
25.350234258843958,51.18490587890964,0
17.63343793199665,39.74333857223241,2
37.351005184237806,48.06931645940973,1
25.587402639595727,47.963842025356385,0
21.142648124512164,36.70501215261873,2
35.893380702684496,50.51063053794576,1
23.887585083453494,48.20161420275834,0
23.271780953187974,41.330669640360234,2
42.377636619931586,51.159718535865544,1
22.059109764740228,48.01611155919627,0
21.926846314728657,38.94417152504755,2
36.355668932715204,46.50049019696595,1
25.247028865600946,46.106003586987995,0
21.4483158466987,37.90005403930306,2
